,Time,exchange,vol_total,vol_cny,vol_usd,vol_eur,vol_inr,vol_jpy,vol_krw,vol_sgd
29650,2016-08-24,localbitcoins,0.0,135.2051,0.0,0.0,27.5868,0.1311,0.0,3.9734
40447,2016-08-24,coinbase,0.0,0.0,3857.02318764,282.57486315,0.0,0.0,0.0,0.0
37655,2016-08-24,itbit,0.0,0.0,3691.0214,984.4154,0.0,0.0,0.0,476.5638
50482,2016-08-24,kraken,0.0,0.0,0.0,3051.32004886,0.0,0.75507131,0.0,0.0
5004,2016-08-24,bitfinex,5052.56706,0.0,5052.56705987,0.0,0.0,0.0,0.0,0.0
47976,2016-08-24,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,2016-08-24,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24415,2016-08-24,okcoin,374995.20700000005,370135.14800006,4860.059,0.0,0.0,0.0,0.0,0.0
42962,2016-08-25,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47977,2016-08-25,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34879,2016-08-25,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2016-08-25,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45469,2016-08-25,bitcoinde,0.0,0.0,0.0,267.06790869,0.0,0.0,0.0,0.0
18870,2016-08-25,huobi,169367.6357,169367.635700021,0.0,0.0,0.0,0.0,0.0,0.0
37656,2016-08-25,itbit,0.0,0.0,2302.2219,561.1618,0.0,0.0,0.0,823.4715
13324,2016-08-25,btcchina,72767.4903,72767.4903000003,0.0,0.0,0.0,0.0,0.0,0.0
5005,2016-08-25,bitfinex,3571.5527159999997,0.0,3571.55271552,0.0,0.0,0.0,0.0,0.0
21643,2016-08-25,lakebtc,15481.181719999999,13206.3525,2274.829217,0.0,0.0,0.0,0.0,0.0
52641,2016-08-25,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32101,2016-08-25,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24416,2016-08-25,okcoin,394714.196,389433.164000044,5281.031999999999,0.0,0.0,0.0,0.0,0.0
7778,2016-08-25,bitflyer,16259.94881,0.0,0.0,0.0,0.0,16259.94881267,0.0,0.0
27189,2016-08-25,others,30000.52793,0.0,6382.569189966202,1021.36401167,0.0,0.0,0.0,0.0
29651,2016-08-25,localbitcoins,0.0,63.3761,0.0,0.0,55.6782,0.0,0.0,3.4755
50483,2016-08-25,kraken,0.0,0.0,0.0,3640.91336332,0.0,38.88984635,0.0,0.0
16097,2016-08-25,btce,8153.4486019999995,0.0,7702.96634180999,0.0,0.0,0.0,0.0,0.0
10551,2016-08-25,bitstamp,4567.913705,0.0,4231.40701036,336.50669497,0.0,0.0,0.0,0.0
40448,2016-08-25,coinbase,0.0,0.0,4109.11256132,299.04344387,0.0,0.0,0.0,0.0
5006,2016-08-26,bitfinex,1769.100702,0.0,1769.10070238,0.0,0.0,0.0,0.0,0.0
32102,2016-08-26,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40449,2016-08-26,coinbase,0.0,0.0,3354.18317104,242.05358213,0.0,0.0,0.0,0.0
10552,2016-08-26,bitstamp,3661.7749240000003,0.0,3300.29774328,361.47718094,0.0,0.0,0.0,0.0
7779,2016-08-26,bitflyer,11553.52994,0.0,0.0,0.0,0.0,11553.5299433,0.0,0.0
50484,2016-08-26,kraken,0.0,0.0,0.0,3253.8632642,0.0,22.5766,0.0,0.0
18871,2016-08-26,huobi,126803.3286,126803.328600005,0.0,0.0,0.0,0.0,0.0,0.0
42963,2016-08-26,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29652,2016-08-26,localbitcoins,0.0,29.2259,0.0,0.0,48.79,1.1419,0.0,0.9302
45470,2016-08-26,bitcoinde,0.0,0.0,0.0,266.16004259,0.0,0.0,0.0,0.0
37657,2016-08-26,itbit,0.0,0.0,1906.0354,411.5261,0.0,0.0,0.0,363.6436
47978,2016-08-26,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13325,2016-08-26,btcchina,61999.2963,61999.2963000002,0.0,0.0,0.0,0.0,0.0,0.0
52642,2016-08-26,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24417,2016-08-26,okcoin,338990.982,337473.07900006,1517.9029999999998,0.0,0.0,0.0,0.0,0.0
34880,2016-08-26,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27190,2016-08-26,others,25155.29467,0.0,3783.0775735447996,948.35994209,0.0,0.0,0.0,0.0
21644,2016-08-26,lakebtc,14487.45138,13242.7311,1244.720277,0.0,0.0,0.0,0.0,0.0
16098,2016-08-26,btce,7139.081143,0.0,6633.33436011999,0.0,0.0,0.0,0.0,0.0
2233,2016-08-26,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13326,2016-08-27,btcchina,74807.5823,74807.5823000003,0.0,0.0,0.0,0.0,0.0,0.0
24418,2016-08-27,okcoin,435187.43,433262.35099992796,1925.079,0.0,0.0,0.0,0.0,0.0
7780,2016-08-27,bitflyer,15537.38496,0.0,0.0,0.0,0.0,15537.38495844,0.0,0.0
2234,2016-08-27,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47979,2016-08-27,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50485,2016-08-27,kraken,0.0,0.0,0.0,2079.44880533,0.0,16.31898933,0.0,0.0
5007,2016-08-27,bitfinex,2258.2854850000003,0.0,2258.2854850000003,0.0,0.0,0.0,0.0,0.0
16099,2016-08-27,btce,5027.106785,0.0,4578.82282822,0.0,0.0,0.0,0.0,0.0
42964,2016-08-27,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34881,2016-08-27,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37658,2016-08-27,itbit,0.0,0.0,2422.9732,313.8311,0.0,0.0,0.0,187.6431
40450,2016-08-27,coinbase,0.0,0.0,3059.49308936,193.88896858,0.0,0.0,0.0,0.0
52643,2016-08-27,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32103,2016-08-27,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21645,2016-08-27,lakebtc,10915.71249,9918.3392,997.3732890000001,0.0,0.0,0.0,0.0,0.0
27191,2016-08-27,others,20847.53833,0.0,2969.3308128725,541.9917444499998,0.0,0.0,0.0,0.0
18872,2016-08-27,huobi,173036.6284,173036.628400011,0.0,0.0,0.0,0.0,0.0,0.0
29653,2016-08-27,localbitcoins,0.0,31.4086,0.0,0.0,28.2769,0.1019,0.0,0.0798
45471,2016-08-27,bitcoinde,0.0,0.0,0.0,147.96675279,0.0,0.0,0.0,0.0
10553,2016-08-27,bitstamp,2835.589902,0.0,2702.58036182,133.00954003,0.0,0.0,0.0,0.0
29654,2016-08-28,localbitcoins,0.0,49.1207,0.0,0.0,30.0573,0.0,0.0,3.3006
52644,2016-08-28,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13327,2016-08-28,btcchina,61585.9812,61585.9812000001,0.0,0.0,0.0,0.0,0.0,0.0
37659,2016-08-28,itbit,0.0,0.0,967.8215,407.0905,0.0,0.0,0.0,351.9624
32104,2016-08-28,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21646,2016-08-28,lakebtc,10084.8097,9553.6228,531.1868969999999,0.0,0.0,0.0,0.0,0.0
2235,2016-08-28,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34882,2016-08-28,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47980,2016-08-28,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27192,2016-08-28,others,18056.261919999997,0.0,2358.9030539543,473.94168805,0.0,0.0,0.0,0.0
7781,2016-08-28,bitflyer,16044.6887,0.0,0.0,0.0,0.0,16044.68869815,0.0,0.0
45472,2016-08-28,bitcoinde,0.0,0.0,0.0,155.48371273,0.0,0.0,0.0,0.0
16100,2016-08-28,btce,3631.085356,0.0,3353.33554132,0.0,0.0,0.0,0.0,0.0
42965,2016-08-28,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18873,2016-08-28,huobi,135162.9249,135162.92490001,0.0,0.0,0.0,0.0,0.0,0.0
50486,2016-08-28,kraken,0.0,0.0,0.0,1675.57229213,0.0,5.00854484,0.0,0.0
5008,2016-08-28,bitfinex,1518.129512,0.0,1518.12951235,0.0,0.0,0.0,0.0,0.0
10554,2016-08-28,bitstamp,1148.710591,0.0,1034.07669959,114.63389127,0.0,0.0,0.0,0.0
40451,2016-08-28,coinbase,0.0,0.0,2587.45426087,197.04386828,0.0,0.0,0.0,0.0
24419,2016-08-28,okcoin,337483.37700000004,336608.788000043,874.5890000000011,0.0,0.0,0.0,0.0,0.0
45473,2016-08-29,bitcoinde,0.0,0.0,0.0,286.61972154,0.0,0.0,0.0,0.0
18874,2016-08-29,huobi,145158.6976,145158.697600009,0.0,0.0,0.0,0.0,0.0,0.0
21647,2016-08-29,lakebtc,11297.19972,10114.6263,1182.573421,0.0,0.0,0.0,0.0,0.0
24420,2016-08-29,okcoin,369886.86,368387.198000038,1499.662,0.0,0.0,0.0,0.0,0.0
34883,2016-08-29,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37660,2016-08-29,itbit,0.0,0.0,1257.2192,573.2424,0.0,0.0,0.0,1192.5092
7782,2016-08-29,bitflyer,14960.55321,0.0,0.0,0.0,0.0,14960.55321161,0.0,0.0
5009,2016-08-29,bitfinex,2800.7905379999997,0.0,2800.79053777,0.0,0.0,0.0,0.0,0.0
16101,2016-08-29,btce,7401.637025,0.0,6859.10160343999,0.0,0.0,0.0,0.0,0.0
42966,2016-08-29,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29655,2016-08-29,localbitcoins,0.0,77.1326,0.0,0.0,36.0308,0.2617,0.0,1.8465
2236,2016-08-29,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27193,2016-08-29,others,27144.923069999997,0.0,4652.6938794268,953.24174845,0.0,0.0,0.0,0.0
52645,2016-08-29,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40452,2016-08-29,coinbase,0.0,0.0,4569.56248409999,301.92433878,0.0,0.0,0.0,0.0
47981,2016-08-29,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32105,2016-08-29,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13328,2016-08-29,btcchina,81973.9049,81973.9049000003,0.0,0.0,0.0,0.0,0.0,0.0
10555,2016-08-29,bitstamp,2763.395497,0.0,2333.00891707,430.38658003,0.0,0.0,0.0,0.0
50487,2016-08-29,kraken,0.0,0.0,0.0,3047.43258252,0.0,48.32425391,0.0,0.0
37661,2016-08-30,itbit,0.0,0.0,1842.1989999999998,662.5243,0.0,0.0,0.0,339.5639
52646,2016-08-30,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42967,2016-08-30,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13329,2016-08-30,btcchina,70436.2138,70436.2138000002,0.0,0.0,0.0,0.0,0.0,0.0
40453,2016-08-30,coinbase,0.0,0.0,4175.84646427,319.13369897,0.0,0.0,0.0,0.0
5010,2016-08-30,bitfinex,3195.799814,0.0,3195.79981424,0.0,0.0,0.0,0.0,0.0
16102,2016-08-30,btce,7970.759405,0.0,7507.50268888999,0.0,0.0,0.0,0.0,0.0
7783,2016-08-30,bitflyer,15873.89006,0.0,0.0,0.0,0.0,15873.89005923,0.0,0.0
34884,2016-08-30,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24421,2016-08-30,okcoin,413119.225,410847.529999941,2271.695,0.0,0.0,0.0,0.0,0.0
50488,2016-08-30,kraken,0.0,0.0,0.0,3609.39207691,0.0,60.87123775,0.0,0.0
47982,2016-08-30,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18875,2016-08-30,huobi,165811.096,165811.096000008,0.0,0.0,0.0,0.0,0.0,0.0
21648,2016-08-30,lakebtc,12674.50919,10896.796,1777.713186,0.0,0.0,0.0,0.0,0.0
10556,2016-08-30,bitstamp,4751.194678,0.0,4439.35420543,311.84047286,0.0,0.0,0.0,0.0
32106,2016-08-30,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2016-08-30,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45474,2016-08-30,bitcoinde,0.0,0.0,0.0,294.07257342,0.0,0.0,0.0,0.0
29656,2016-08-30,localbitcoins,0.0,23.0089,0.0,0.0,37.5114,0.0,0.0,5.5296
27194,2016-08-30,others,28083.423560000003,0.0,4756.057964023399,1261.08711303,0.0,0.0,0.0,0.0
29657,2016-08-31,localbitcoins,0.0,103.2382,0.0,0.0,41.0957,0.0,0.0,15.2433
21649,2016-08-31,lakebtc,15900.48933,14069.3376,1831.151728,0.0,0.0,0.0,0.0,0.0
52647,2016-08-31,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16103,2016-08-31,btce,5940.017701,0.0,5647.00226585,0.0,0.0,0.0,0.0,0.0
5011,2016-08-31,bitfinex,3511.2538619999996,0.0,3511.25386186,0.0,0.0,0.0,0.0,0.0
32107,2016-08-31,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45475,2016-08-31,bitcoinde,0.0,0.0,0.0,315.09471713,0.0,0.0,0.0,0.0
27195,2016-08-31,others,30481.31617,0.0,4737.5941180175,1454.69967071,0.0,0.0,0.0,0.0
24422,2016-08-31,okcoin,345350.49700000003,343136.745000019,2213.752,0.0,0.0,0.0,0.0,0.0
10557,2016-08-31,bitstamp,4273.263454999999,0.0,3917.82520705,355.43824802,0.0,0.0,0.0,0.0
18876,2016-08-31,huobi,138757.3668,138757.36680001198,0.0,0.0,0.0,0.0,0.0,0.0
37662,2016-08-31,itbit,0.0,0.0,4862.6149,268.9961,0.0,0.0,0.0,688.3124
40454,2016-08-31,coinbase,0.0,0.0,4439.62383694,275.94971416,0.0,0.0,0.0,0.0
7784,2016-08-31,bitflyer,10880.719070000001,0.0,0.0,0.0,0.0,10880.71906744,0.0,0.0
50489,2016-08-31,kraken,0.0,0.0,0.0,2829.57832419,0.0,21.96644678,0.0,0.0
13330,2016-08-31,btcchina,60839.4121,60839.412100000096,0.0,0.0,0.0,0.0,0.0,0.0
42968,2016-08-31,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47983,2016-08-31,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34885,2016-08-31,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,2016-08-31,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47984,2016-09-01,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42969,2016-09-01,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50490,2016-09-01,kraken,0.0,0.0,0.0,3879.45175212,0.0,10.48126554,0.0,0.0
18877,2016-09-01,huobi,144964.0786,144964.07860001302,0.0,0.0,0.0,0.0,0.0,0.0
5012,2016-09-01,bitfinex,3616.4945310000003,0.0,3616.49453131,0.0,0.0,0.0,0.0,0.0
37663,2016-09-01,itbit,0.0,0.0,2635.8249,625.951,0.0,0.0,0.0,680.6293
40455,2016-09-01,coinbase,0.0,0.0,5203.40066602,361.03514832,0.0,0.0,0.0,0.0
29658,2016-09-01,localbitcoins,0.0,37.8832,0.0,0.0,55.1899,0.0,0.0,7.9262
16104,2016-09-01,btce,6921.645022,0.0,6439.23296709,0.0,0.0,0.0,0.0,0.0
2239,2016-09-01,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52648,2016-09-01,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27196,2016-09-01,others,31442.109089999998,0.0,4966.792424461701,1519.17275375,0.0,0.0,0.0,0.0
21650,2016-09-01,lakebtc,15222.84017,13926.6403,1296.199873,0.0,0.0,0.0,0.0,0.0
13331,2016-09-01,btcchina,66063.7311,66063.7311000002,0.0,0.0,0.0,0.0,0.0,0.0
32108,2016-09-01,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7785,2016-09-01,bitflyer,12145.57408,0.0,0.0,0.0,0.0,12145.57407817,0.0,0.0
10558,2016-09-01,bitstamp,3092.9448620000003,0.0,2833.21048959,259.734372,0.0,0.0,0.0,0.0
34886,2016-09-01,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24423,2016-09-01,okcoin,339437.758,337797.77000005,1639.9879999999998,0.0,0.0,0.0,0.0,0.0
45476,2016-09-01,bitcoinde,0.0,0.0,0.0,295.69471123,0.0,0.0,0.0,0.0
2240,2016-09-02,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29659,2016-09-02,localbitcoins,0.0,176.9947,0.0,0.0,45.9509,0.0,0.0,5.2571
45477,2016-09-02,bitcoinde,0.0,0.0,0.0,233.68115504,0.0,0.0,0.0,0.0
24424,2016-09-02,okcoin,353378.04799999995,351696.90600004,1681.142,0.0,0.0,0.0,0.0,0.0
13332,2016-09-02,btcchina,63498.5953,63498.595300000095,0.0,0.0,0.0,0.0,0.0,0.0
52649,2016-09-02,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18878,2016-09-02,huobi,136455.4314,136455.431400011,0.0,0.0,0.0,0.0,0.0,0.0
40456,2016-09-02,coinbase,0.0,0.0,4827.43459895,358.94543258,0.0,0.0,0.0,0.0
27197,2016-09-02,others,28031.60429,0.0,4618.728838217598,1578.94656129,0.0,0.0,0.0,0.0
21651,2016-09-02,lakebtc,19770.49321,18354.1387,1416.3545060000001,0.0,0.0,0.0,0.0,0.0
42970,2016-09-02,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32109,2016-09-02,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559,2016-09-02,bitstamp,3323.0039030000003,0.0,2996.65467508,326.34922815,0.0,0.0,0.0,0.0
37664,2016-09-02,itbit,0.0,0.0,1382.3988,656.602,0.0,0.0,0.0,312.82099999999997
5013,2016-09-02,bitfinex,5670.916866,0.0,5670.91686647,0.0,0.0,0.0,0.0,0.0
7786,2016-09-02,bitflyer,13217.91824,0.0,0.0,0.0,0.0,13217.91824268,0.0,0.0
47985,2016-09-02,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16105,2016-09-02,btce,6526.648346,0.0,6108.69271354,0.0,0.0,0.0,0.0,0.0
34887,2016-09-02,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50491,2016-09-02,kraken,0.0,0.0,0.0,3187.3003734,0.0,23.95431934,0.0,0.0
34888,2016-09-03,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,2016-09-03,btce,6812.15112,0.0,6339.74019223,0.0,0.0,0.0,0.0,0.0
32110,2016-09-03,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40457,2016-09-03,coinbase,0.0,0.0,4707.9044818,279.90821056,0.0,0.0,0.0,0.0
13333,2016-09-03,btcchina,163290.3471,163290.3471,0.0,0.0,0.0,0.0,0.0,0.0
7787,2016-09-03,bitflyer,17403.28806,0.0,0.0,0.0,0.0,17403.28805687,0.0,0.0
18879,2016-09-03,huobi,195718.2106,195718.21060000302,0.0,0.0,0.0,0.0,0.0,0.0
29660,2016-09-03,localbitcoins,0.0,86.2735,0.0,0.0,43.4413,0.1237,0.0,1.3379
5014,2016-09-03,bitfinex,8205.252574,0.0,8205.25257421,0.0,0.0,0.0,0.0,0.0
2241,2016-09-03,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21652,2016-09-03,lakebtc,19845.78571,18265.3916,1580.3941140000002,0.0,0.0,0.0,0.0,0.0
37665,2016-09-03,itbit,0.0,0.0,35647.5103,746.7283,0.0,0.0,0.0,141.6087
42971,2016-09-03,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50492,2016-09-03,kraken,0.0,0.0,0.0,5520.59111392,0.0,29.29285253,0.0,0.0
52650,2016-09-03,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27198,2016-09-03,others,63197.915270000005,0.0,4438.4316727615005,1309.30261943,0.0,0.0,0.0,0.0
10560,2016-09-03,bitstamp,5021.077034,0.0,4645.777340189989,375.29969422,0.0,0.0,0.0,0.0
47986,2016-09-03,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24425,2016-09-03,okcoin,485841.458,482078.38499999203,3763.073,0.0,0.0,0.0,0.0,0.0
45478,2016-09-03,bitcoinde,0.0,0.0,0.0,336.7894726,0.0,0.0,0.0,0.0
10561,2016-09-04,bitstamp,4106.655609,0.0,3951.19879148,155.45681762,0.0,0.0,0.0,0.0
7788,2016-09-04,bitflyer,17917.12205,0.0,0.0,0.0,0.0,17917.12205345,0.0,0.0
45479,2016-09-04,bitcoinde,0.0,0.0,0.0,352.30233536,0.0,0.0,0.0,0.0
16107,2016-09-04,btce,6360.969026,0.0,6052.73184375,0.0,0.0,0.0,0.0,0.0
32111,2016-09-04,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13334,2016-09-04,btcchina,128667.1836,128667.183600001,0.0,0.0,0.0,0.0,0.0,0.0
27199,2016-09-04,others,35382.8827,0.0,3039.8042380020997,1141.32964652,0.0,0.0,0.0,0.0
47987,2016-09-04,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50493,2016-09-04,kraken,0.0,0.0,0.0,4694.33706535,0.0,68.0062,0.0,0.0
52651,2016-09-04,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2016-09-04,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,2016-09-04,bitfinex,5061.103884,0.0,5061.10388377,0.0,0.0,0.0,0.0,0.0
29661,2016-09-04,localbitcoins,0.0,28.8755,0.0,0.0,33.0475,0.0,0.0,4.8488
42972,2016-09-04,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37666,2016-09-04,itbit,0.0,0.0,10624.0068,240.0286,0.0,0.0,0.0,822.6318
40458,2016-09-04,coinbase,0.0,0.0,4592.85098189,384.3830371,0.0,0.0,0.0,0.0
21653,2016-09-04,lakebtc,20480.98628,18662.9551,1818.0311829999998,0.0,0.0,0.0,0.0,0.0
24426,2016-09-04,okcoin,741504.912,737104.052999642,4400.85899999996,0.0,0.0,0.0,0.0,0.0
18880,2016-09-04,huobi,354559.7157,354559.715700016,0.0,0.0,0.0,0.0,0.0,0.0
34889,2016-09-04,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42973,2016-09-05,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52652,2016-09-05,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40459,2016-09-05,coinbase,0.0,0.0,3010.75003224,207.56304587,0.0,0.0,0.0,0.0
21654,2016-09-05,lakebtc,26018.946659999998,24102.8212,1916.125455,0.0,0.0,0.0,0.0,0.0
32112,2016-09-05,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50494,2016-09-05,kraken,0.0,0.0,0.0,3726.15329974,0.0,44.93753256,0.0,0.0
18881,2016-09-05,huobi,224821.1729,224821.17290001,0.0,0.0,0.0,0.0,0.0,0.0
5016,2016-09-05,bitfinex,5077.2079109999995,0.0,5077.20791116,0.0,0.0,0.0,0.0,0.0
27200,2016-09-05,others,36189.63832,0.0,2427.9961628839,1331.05445644,0.0,0.0,0.0,0.0
37667,2016-09-05,itbit,0.0,0.0,14048.0667,379.4012,0.0,0.0,0.0,394.0121
16108,2016-09-05,btce,6373.501921,0.0,6032.4733255,0.0,0.0,0.0,0.0,0.0
10562,2016-09-05,bitstamp,4200.57533,0.0,3838.1755876,362.39974191,0.0,0.0,0.0,0.0
47988,2016-09-05,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34890,2016-09-05,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7789,2016-09-05,bitflyer,17193.327559999998,0.0,0.0,0.0,0.0,17193.32756241,0.0,0.0
45480,2016-09-05,bitcoinde,0.0,0.0,0.0,464.31682271,0.0,0.0,0.0,0.0
13335,2016-09-05,btcchina,133974.7776,133974.777600001,0.0,0.0,0.0,0.0,0.0,0.0
24427,2016-09-05,okcoin,543540.875,540846.8659998729,2694.009,0.0,0.0,0.0,0.0,0.0
29662,2016-09-05,localbitcoins,0.0,12.8731,0.0,0.0,21.6654,0.0,0.0,5.5742
2243,2016-09-05,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45481,2016-09-06,bitcoinde,0.0,0.0,0.0,360.07330392,0.0,0.0,0.0,0.0
40460,2016-09-06,coinbase,0.0,0.0,4169.69788463,341.23407787,0.0,0.0,0.0,0.0
47989,2016-09-06,gatecoin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52653,2016-09-06,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21655,2016-09-06,lakebtc,23811.101609999998,22022.1682,1788.9334079999999,0.0,0.0,0.0,0.0,0.0
42974,2016-09-06,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24428,2016-09-06,okcoin,489615.68700000003,487782.852999924,1832.8339999999998,0.0,0.0,0.0,0.0,0.0
10563,2016-09-06,bitstamp,4433.59361,0.0,4038.33754573,395.25606384,0.0,0.0,0.0,0.0
50495,2016-09-06,kraken,0.0,0.0,0.0,3574.45867399,0.0,26.81087673,0.0,0.0
27201,2016-09-06,others,26762.963190000002,0.0,3705.317727549,1226.43582275,0.0,0.0,0.0,0.0
18882,2016-09-06,huobi,195156.1857,195156.18570001,0.0,0.0,0.0,0.0,0.0,0.0
2244,2016-09-06,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16109,2016-09-06,btce,5161.45201,0.0,4853.26186869,0.0,0.0,0.0,0.0,0.0
32113,2016-09-06,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29663,2016-09-06,localbitcoins,0.0,28.78,0.0,0.0,48.184,0.0,0.0,4.6371
13336,2016-09-06,btcchina,146339.7617,146339.7617,0.0,0.0,0.0,0.0,0.0,0.0
7790,2016-09-06,bitflyer,16123.64455,0.0,0.0,0.0,0.0,16123.64455322,0.0,0.0
37668,2016-09-06,itbit,0.0,0.0,2073.1774,665.6639,0.0,0.0,0.0,328.5862
5017,2016-09-06,bitfinex,3089.900301,0.0,3089.90030138,0.0,0.0,0.0,0.0,0.0
34891,2016-09-06,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37669,2016-09-07,itbit,0.0,0.0,2311.76,217.7666,0.0,0.0,0.0,376.1119
10564,2016-09-07,bitstamp,4813.557873,0.0,4434.48987536,379.06799747,0.0,0.0,0.0,0.0
2245,2016-09-07,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45482,2016-09-07,bitcoinde,0.0,0.0,0.0,362.73049058,0.0,0.0,0.0,0.0
