,Time,mining level,exchange,price_usd
15512,2014-08-20,23844670038.8033,kraken,498.972633496979
15513,2014-08-20,23844670038.8033,others,495.37282313219663
15515,2014-08-21,23844670038.8033,itbit,520.4658605015701
15516,2014-08-21,23844670038.8033,bitfinex,521.644216228452
15521,2014-08-21,23844670038.8033,hitbtc,527.305981763599
15522,2014-08-21,23844670038.8033,kraken,520.8346330555561
15523,2014-08-21,23844670038.8033,others,521.8219307194473
15525,2014-08-22,23844670038.8033,itbit,511.65427626967903
15526,2014-08-22,23844670038.8033,bitfinex,513.5690069531861
15531,2014-08-22,23844670038.8033,hitbtc,519.454553536883
15532,2014-08-22,23844670038.8033,kraken,525.977570277778
15533,2014-08-22,23844670038.8033,others,515.6834588169851
15535,2014-08-23,23844670038.8033,itbit,504.905635065227
15536,2014-08-23,23844670038.8033,bitfinex,503.529056755446
15541,2014-08-23,23844670038.8033,hitbtc,509.69729679464103
15542,2014-08-23,23844670038.8033,kraken,513.181962222222
15543,2014-08-23,23844670038.8033,others,507.1398552635727
15545,2014-08-24,23844670038.8033,itbit,506.91857679738604
15546,2014-08-24,23844670038.8033,bitfinex,506.248167140335
15551,2014-08-24,23844670038.8033,hitbtc,509.213154514278
15552,2014-08-24,23844670038.8033,kraken,524.87999
15553,2014-08-24,23844670038.8033,others,507.83904357874223
15555,2014-08-25,23844670038.8033,itbit,503.690994467387
15556,2014-08-25,23844670038.8033,bitfinex,502.93521277457495
15561,2014-08-25,23844670038.8033,hitbtc,508.06777737337995
15562,2014-08-25,23844670038.8033,kraken,501.78013608602305
15563,2014-08-25,23844670038.8033,others,505.8722079624233
15565,2014-08-26,23844670038.8033,itbit,509.55671702140404
15566,2014-08-26,23844670038.8033,bitfinex,505.99616647114505
15571,2014-08-26,23844670038.8033,hitbtc,514.099282537772
15573,2014-08-26,23844670038.8033,others,509.93109468117996
15575,2014-08-27,23844670038.8033,itbit,514.6239768711271
15576,2014-08-27,23844670038.8033,bitfinex,514.183813323128
15581,2014-08-27,23844670038.8033,hitbtc,521.188502938624
15582,2014-08-27,23844670038.8033,kraken,524.85379
15583,2014-08-27,23844670038.8033,others,516.9813518506545
15585,2014-08-28,23844670038.8033,itbit,510.294437836881
15586,2014-08-28,23844670038.8033,bitfinex,509.17817283547896
15591,2014-08-28,23844670038.8033,hitbtc,513.489939600684
15592,2014-08-28,23844670038.8033,kraken,495.08275
15593,2014-08-28,23844670038.8033,others,511.67604225735687
15595,2014-08-29,23844670038.8033,itbit,507.07470231729104
15596,2014-08-29,23844670038.8033,bitfinex,505.99789821901703
15601,2014-08-29,23844670038.8033,hitbtc,507.984821935608
15602,2014-08-29,23844670038.8033,kraken,524.831409
15603,2014-08-29,23844670038.8033,others,509.3250972005271
15605,2014-08-30,23844670038.8033,itbit,503.02467063492105
15606,2014-08-30,23844670038.8033,bitfinex,500.992511492973
15611,2014-08-30,23844670038.8033,hitbtc,503.387676541902
15612,2014-08-30,23844670038.8033,kraken,514.765246666667
15613,2014-08-30,23844670038.8033,others,506.42998461246833
15615,2014-08-31,27428630902.2579,itbit,493.64291469653296
15616,2014-08-31,27428630902.2579,bitfinex,487.11769308637605
15621,2014-08-31,27428630902.2579,hitbtc,489.21577446295504
15622,2014-08-31,27428630902.2579,kraken,496.335481047619
15623,2014-08-31,27428630902.2579,others,495.25901735020136
15625,2014-09-01,27428630902.2579,itbit,483.638541197556
15626,2014-09-01,27428630902.2579,bitfinex,478.60086099906096
15631,2014-09-01,27428630902.2579,hitbtc,480.47474591965
15632,2014-09-01,27428630902.2579,kraken,490.01
15633,2014-09-01,27428630902.2579,others,483.13874333908564
15635,2014-09-02,27428630902.2579,itbit,480.1369430651401
15636,2014-09-02,27428630902.2579,bitfinex,477.039438090503
15641,2014-09-02,27428630902.2579,hitbtc,478.454723394675
15642,2014-09-02,27428630902.2579,kraken,524.76939
15643,2014-09-02,27428630902.2579,others,479.5870652883316
15645,2014-09-03,27428630902.2579,itbit,476.49676507421896
15646,2014-09-03,27428630902.2579,bitfinex,475.912232336216
15651,2014-09-03,27428630902.2579,hitbtc,476.30212746791295
15653,2014-09-03,27428630902.2579,others,478.84809614438
15655,2014-09-04,27428630902.2579,itbit,482.285467449994
15656,2014-09-04,27428630902.2579,bitfinex,482.26644527298106
15661,2014-09-04,27428630902.2579,hitbtc,483.20774173339896
15662,2014-09-04,27428630902.2579,kraken,475.003616777778
15663,2014-09-04,27428630902.2579,others,483.4760098645812
15665,2014-09-05,27428630902.2579,itbit,484.148310340803
15666,2014-09-05,27428630902.2579,bitfinex,486.179431124646
15671,2014-09-05,27428630902.2579,hitbtc,486.369899216459
15673,2014-09-05,27428630902.2579,others,487.56057148106237
15675,2014-09-06,27428630902.2579,itbit,481.83942254956804
15676,2014-09-06,27428630902.2579,bitfinex,483.295987190132
15681,2014-09-06,27428630902.2579,hitbtc,483.006079405548
15682,2014-09-06,27428630902.2579,kraken,524.77
15683,2014-09-06,27428630902.2579,others,484.98431101361007
15685,2014-09-07,27428630902.2579,itbit,481.531232492997
15686,2014-09-07,27428630902.2579,bitfinex,484.054875118097
15691,2014-09-07,27428630902.2579,hitbtc,482.651314621177
15692,2014-09-07,27428630902.2579,kraken,490.00760499999996
15693,2014-09-07,27428630902.2579,others,483.993555112166
15695,2014-09-08,27428630902.2579,itbit,470.62860236489405
15696,2014-09-08,27428630902.2579,bitfinex,471.676129059014
15701,2014-09-08,27428630902.2579,hitbtc,472.337059764274
15702,2014-09-08,27428630902.2579,kraken,482.919772472354
15703,2014-09-08,27428630902.2579,others,477.34815758919814
15705,2014-09-09,27428630902.2579,itbit,468.51198366709195
15706,2014-09-09,27428630902.2579,bitfinex,468.839827922313
15711,2014-09-09,27428630902.2579,hitbtc,472.93990153927103
15712,2014-09-09,27428630902.2579,kraken,470.002075
15713,2014-09-09,27428630902.2579,others,473.03511626869545
15715,2014-09-10,27428630902.2579,itbit,480.840857500723
15716,2014-09-10,27428630902.2579,bitfinex,480.242683308122
15721,2014-09-10,27428630902.2579,hitbtc,485.479706720586
15722,2014-09-10,27428630902.2579,kraken,475.00001
15723,2014-09-10,27428630902.2579,others,481.06757812233286
15725,2014-09-11,27428630902.2579,itbit,476.67555812166495
15726,2014-09-11,27428630902.2579,bitfinex,476.744142688998
15731,2014-09-11,27428630902.2579,hitbtc,478.75018771139605
15732,2014-09-11,27428630902.2579,kraken,475.00003125
15733,2014-09-11,27428630902.2579,others,480.23283708990516
15735,2014-09-12,27428630902.2579,itbit,472.447200655648
15736,2014-09-12,27428630902.2579,bitfinex,473.875658957241
15741,2014-09-12,27428630902.2579,hitbtc,476.15623266921
15743,2014-09-12,27428630902.2579,others,476.84784980737635
15745,2014-09-13,29829733124.0404,itbit,476.73879774705597
15746,2014-09-13,29829733124.0404,bitfinex,477.973769095898
15751,2014-09-13,29829733124.0404,hitbtc,478.965499077947
15752,2014-09-13,29829733124.0404,kraken,474.769998888889
15753,2014-09-13,29829733124.0404,others,478.34456809908386
15755,2014-09-14,29829733124.0404,itbit,477.15366257440496
15756,2014-09-14,29829733124.0404,bitfinex,478.519832579025
15761,2014-09-14,29829733124.0404,hitbtc,479.808351279012
15762,2014-09-14,29829733124.0404,kraken,490.0
15763,2014-09-14,29829733124.0404,others,478.9368664117865
15765,2014-09-15,29829733124.0404,itbit,474.806023785376
15766,2014-09-15,29829733124.0404,bitfinex,477.44214118211306
15771,2014-09-15,29829733124.0404,hitbtc,477.189173774016
15772,2014-09-15,29829733124.0404,kraken,471.66927333333297
15773,2014-09-15,29829733124.0404,others,477.35411619717013
15775,2014-09-16,29829733124.0404,itbit,469.318007543845
15776,2014-09-16,29829733124.0404,bitfinex,470.780871327622
15781,2014-09-16,29829733124.0404,hitbtc,469.617459169281
15782,2014-09-16,29829733124.0404,kraken,486.900125714286
15783,2014-09-16,29829733124.0404,others,470.9689479106845
15785,2014-09-17,29829733124.0404,itbit,460.237109875411
15786,2014-09-17,29829733124.0404,bitfinex,460.334980670224
15791,2014-09-17,29829733124.0404,hitbtc,458.13536224131894
15792,2014-09-17,29829733124.0404,kraken,454.82143208809504
15793,2014-09-17,29829733124.0404,others,461.1956780577297
15795,2014-09-18,29829733124.0404,itbit,441.420017246534
15796,2014-09-18,29829733124.0404,bitfinex,441.050039858723
15801,2014-09-18,29829733124.0404,hitbtc,441.546446152302
15802,2014-09-18,29829733124.0404,kraken,431.88105919837096
15803,2014-09-18,29829733124.0404,others,442.6078482124317
15805,2014-09-19,29829733124.0404,itbit,408.474592502618
15806,2014-09-19,29829733124.0404,bitfinex,405.686466457667
15811,2014-09-19,29829733124.0404,hitbtc,408.99627643839796
15812,2014-09-19,29829733124.0404,kraken,398.54865990476196
15813,2014-09-19,29829733124.0404,others,407.9003604627505
15815,2014-09-20,29829733124.0404,itbit,411.847932380087
15816,2014-09-20,29829733124.0404,bitfinex,410.14979493583604
15821,2014-09-20,29829733124.0404,hitbtc,414.777467968193
15822,2014-09-20,29829733124.0404,kraken,410.724235
15823,2014-09-20,29829733124.0404,others,413.19642155287835
15825,2014-09-21,29829733124.0404,itbit,402.893367100254
15826,2014-09-21,29829733124.0404,bitfinex,403.152878564713
15831,2014-09-21,29829733124.0404,hitbtc,406.38044609671
15832,2014-09-21,29829733124.0404,kraken,415.91716716666605
15833,2014-09-21,29829733124.0404,others,403.72805276337186
15835,2014-09-22,29829733124.0404,itbit,401.03109987806704
15836,2014-09-22,29829733124.0404,bitfinex,403.114252648644
15841,2014-09-22,29829733124.0404,hitbtc,403.95047867037005
15842,2014-09-22,29829733124.0404,kraken,370.849949341737
15843,2014-09-22,29829733124.0404,others,402.3055605061026
15845,2014-09-23,29829733124.0404,itbit,405.289163270476
15846,2014-09-23,29829733124.0404,bitfinex,409.503901810491
15851,2014-09-23,29829733124.0404,hitbtc,412.28364186359704
15852,2014-09-23,29829733124.0404,kraken,434.472104131944
15853,2014-09-23,29829733124.0404,others,410.5537909001986
15855,2014-09-24,29829733124.0404,itbit,424.78435928883204
15856,2014-09-24,29829733124.0404,bitfinex,429.545739738246
15861,2014-09-24,29829733124.0404,hitbtc,432.85183805058404
15862,2014-09-24,29829733124.0404,kraken,423.90014909090894
15863,2014-09-24,29829733124.0404,others,432.5027600591218
15865,2014-09-25,34661425923.9769,itbit,410.156680451128
15866,2014-09-25,34661425923.9769,bitfinex,412.936424759076
15871,2014-09-25,34661425923.9769,hitbtc,412.513637085797
15872,2014-09-25,34661425923.9769,kraken,406.798212211382
15873,2014-09-25,34661425923.9769,others,416.15850311638786
15875,2014-09-26,34661425923.9769,itbit,405.151083745814
15876,2014-09-26,34661425923.9769,bitfinex,405.53097064593396
15881,2014-09-26,34661425923.9769,hitbtc,404.963067779889
15883,2014-09-26,34661425923.9769,others,408.3212468743216
15885,2014-09-27,34661425923.9769,itbit,399.825997463823
15886,2014-09-27,34661425923.9769,bitfinex,402.85916794400595
15891,2014-09-27,34661425923.9769,hitbtc,402.39749801268
15893,2014-09-27,34661425923.9769,others,405.60621768305276
15895,2014-09-28,34661425923.9769,itbit,388.690728005438
15896,2014-09-28,34661425923.9769,bitfinex,391.18330265362897
15901,2014-09-28,34661425923.9769,hitbtc,391.760333211359
15902,2014-09-28,34661425923.9769,kraken,421.5107856000001
15903,2014-09-28,34661425923.9769,others,395.15609664264537
15905,2014-09-29,34661425923.9769,itbit,375.81190734974405
15906,2014-09-29,34661425923.9769,bitfinex,377.513543638872
15911,2014-09-29,34661425923.9769,hitbtc,376.84710723584
15912,2014-09-29,34661425923.9769,kraken,387.050269444444
15913,2014-09-29,34661425923.9769,others,382.669477096062
15915,2014-09-30,34661425923.9769,itbit,378.75331270351603
15916,2014-09-30,34661425923.9769,bitfinex,379.721316334942
15921,2014-09-30,34661425923.9769,hitbtc,378.080209764322
15922,2014-09-30,34661425923.9769,kraken,381.507738125
15923,2014-09-30,34661425923.9769,others,384.5115732827857
15925,2014-10-01,34661425923.9769,itbit,383.449653269
15926,2014-10-01,34661425923.9769,bitfinex,384.429905903996
15931,2014-10-01,34661425923.9769,hitbtc,382.03442962532205
15932,2014-10-01,34661425923.9769,kraken,390.0
15933,2014-10-01,34661425923.9769,others,387.41669742426285
15935,2014-10-02,34661425923.9769,itbit,378.264022778665
15936,2014-10-02,34661425923.9769,bitfinex,377.32189208879
15941,2014-10-02,34661425923.9769,hitbtc,376.335719862983
15942,2014-10-02,34661425923.9769,kraken,374.870025
15943,2014-10-02,34661425923.9769,others,382.0068468375417
15945,2014-10-03,34661425923.9769,itbit,367.870557328532
15946,2014-10-03,34661425923.9769,bitfinex,368.004987454925
15951,2014-10-03,34661425923.9769,hitbtc,367.24851278593695
15952,2014-10-03,34661425923.9769,kraken,373.864853350776
15953,2014-10-03,34661425923.9769,others,373.08279724267936
15955,2014-10-04,34661425923.9769,itbit,347.911494075934
15956,2014-10-04,34661425923.9769,bitfinex,347.918084924066
15961,2014-10-04,34661425923.9769,hitbtc,348.31242057787
15962,2014-10-04,34661425923.9769,kraken,348.03267987018404
15963,2014-10-04,34661425923.9769,others,350.7587064574425
15965,2014-10-05,34661425923.9769,itbit,316.616325955033
15966,2014-10-05,34661425923.9769,bitfinex,317.312209129253
15971,2014-10-05,34661425923.9769,hitbtc,317.76001491069803
15972,2014-10-05,34661425923.9769,kraken,312.217437047619
15973,2014-10-05,34661425923.9769,others,317.171354302149
15975,2014-10-06,34661425923.9769,itbit,324.444852783463
15976,2014-10-06,34661425923.9769,bitfinex,326.380047026812
15981,2014-10-06,34661425923.9769,hitbtc,323.886462354874
15982,2014-10-06,34661425923.9769,kraken,316.292854909234
15983,2014-10-06,34661425923.9769,others,328.05368559554796
15985,2014-10-07,34661425923.9769,itbit,327.232676541781
15986,2014-10-07,34661425923.9769,bitfinex,329.464811129486
15991,2014-10-07,34661425923.9769,hitbtc,331.687049991807
15992,2014-10-07,34661425923.9769,kraken,328.412563333333
15993,2014-10-07,34661425923.9769,others,331.9059939557417
15995,2014-10-08,34661425923.9769,itbit,337.039845192148
15996,2014-10-08,34661425923.9769,bitfinex,339.140617589558
16001,2014-10-08,34661425923.9769,hitbtc,343.425015765663
16002,2014-10-08,34661425923.9769,kraken,355.004490211351
16003,2014-10-08,34661425923.9769,others,339.27441166424865
16005,2014-10-09,35002482026.1332,itbit,359.071073944288
16006,2014-10-09,35002482026.1332,bitfinex,363.92307343512704
16011,2014-10-09,35002482026.1332,hitbtc,369.73207435182405
16012,2014-10-09,35002482026.1332,kraken,369.46540458628897
16013,2014-10-09,35002482026.1332,others,367.20071062227464
16015,2014-10-10,35002482026.1332,itbit,362.175401269385
16016,2014-10-10,35002482026.1332,bitfinex,362.231080129802
16021,2014-10-10,35002482026.1332,hitbtc,366.899978508488
16022,2014-10-10,35002482026.1332,kraken,370.250036786787
16023,2014-10-10,35002482026.1332,others,365.0830936864312
16025,2014-10-11,35002482026.1332,itbit,359.294958368281
16026,2014-10-11,35002482026.1332,bitfinex,359.25612614384903
16031,2014-10-11,35002482026.1332,hitbtc,363.63049557985494
16032,2014-10-11,35002482026.1332,kraken,367.098714583333
16033,2014-10-11,35002482026.1332,others,358.90613157569487
16035,2014-10-12,35002482026.1332,itbit,362.380021710661
16036,2014-10-12,35002482026.1332,bitfinex,362.50930791542504
16041,2014-10-12,35002482026.1332,hitbtc,365.490723907944
16042,2014-10-12,35002482026.1332,kraken,368.34566934523804
16043,2014-10-12,35002482026.1332,others,361.9625859713617
16045,2014-10-13,35002482026.1332,itbit,374.60366494313996
16046,2014-10-13,35002482026.1332,bitfinex,379.22033708277297
16051,2014-10-13,35002482026.1332,hitbtc,380.81324601859495
16052,2014-10-13,35002482026.1332,kraken,382.840507063492
16053,2014-10-13,35002482026.1332,others,378.13611083661726
16055,2014-10-14,35002482026.1332,itbit,396.33304656375503
16056,2014-10-14,35002482026.1332,bitfinex,402.215700798796
16061,2014-10-14,35002482026.1332,hitbtc,402.027799667771
16062,2014-10-14,35002482026.1332,kraken,405.3726935
16063,2014-10-14,35002482026.1332,others,400.9855319505032
16065,2014-10-15,35002482026.1332,itbit,391.63443512739195
16066,2014-10-15,35002482026.1332,bitfinex,393.73644440283095
16071,2014-10-15,35002482026.1332,hitbtc,392.691635416616
16072,2014-10-15,35002482026.1332,kraken,393.388263115385
16073,2014-10-15,35002482026.1332,others,394.3363168901474
16075,2014-10-16,35002482026.1332,itbit,386.12039001335404
16076,2014-10-16,35002482026.1332,bitfinex,386.612087852734
16081,2014-10-16,35002482026.1332,hitbtc,386.298074202525
16082,2014-10-16,35002482026.1332,kraken,388.07711515625
16083,2014-10-16,35002482026.1332,others,387.228625380569
16085,2014-10-17,35002482026.1332,itbit,378.405025791413
16086,2014-10-17,35002482026.1332,bitfinex,379.659266990062
16091,2014-10-17,35002482026.1332,hitbtc,380.728229778265
16092,2014-10-17,35002482026.1332,kraken,381.473886
16093,2014-10-17,35002482026.1332,others,380.4993865884162
16095,2014-10-18,35002482026.1332,itbit,386.312007326007
16096,2014-10-18,35002482026.1332,bitfinex,385.49373814507993
16101,2014-10-18,35002482026.1332,hitbtc,385.95520360942703
16102,2014-10-18,35002482026.1332,kraken,379.856657142857
16103,2014-10-18,35002482026.1332,others,385.06796731547234
16105,2014-10-19,35002482026.1332,itbit,387.327072649573
16106,2014-10-19,35002482026.1332,bitfinex,389.52871741501406
16111,2014-10-19,35002482026.1332,hitbtc,390.129713014532
16113,2014-10-19,35002482026.1332,others,388.8812117365983
16115,2014-10-20,35002482026.1332,itbit,381.706205344329
16116,2014-10-20,35002482026.1332,bitfinex,381.82373396176905
16121,2014-10-20,35002482026.1332,hitbtc,385.325736158207
16122,2014-10-20,35002482026.1332,kraken,391.24176
